# Strain_x Strain_y Strain_z Stress_xx(GPa) Stress_yy(GPa) Stress_zz(GPa) Stress_VM(GPa)
-1.47125473857433e-16 -1.47125473857433e-16 7.07573578447456e-16 0.812309582247837 0.633263301708923 -1.42872657396694 2.15709328396183
0.00024999999999992 -0.000887659592251843 0.00157021031666318 1.35622873094019 0.63124273660312 -0.00588878883497595 1.18044597724132
0.000499999999999986 -0.00257633427142006 0.00281769443212751 1.3682792371531 0.0118719731983243 0.238741393099025 1.25840497069618
0.000749999999999758 -0.00326144879932354 0.00302228565185766 1.40550711938279 -0.293311139740567 -0.0160625685091868 1.57856115265042
0.000999999999999825 -0.003052233898255 0.00299227092924053 1.81103881846436 -0.0338158442176415 0.233412011791657 1.72681872160617
0.00124999999999989 -0.00290847812450592 0.00243717464803954 1.76116612266826 0.00843344295240678 -0.0515786192642318 1.78349611627826
0.00149999999999996 -0.00285179740809847 0.00209483437317957 1.67788639823433 0.0339174856844274 -0.129556375618014 1.73150322978484
0.00174999999999973 -0.0029207721705033 0.00216702884133301 1.92533623255054 0.250524234967657 0.00133553038094403 1.81230087729525
0.0019999999999998 -0.00341569367849537 0.00220732954473819 1.94363181399993 -0.136596720811796 -0.0528128274809728 2.03962762585777
0.00224999999999986 -0.00367156282458847 0.00237477584937695 2.169008958951 -0.0187010694748389 -0.033590809588757 2.19519277208256
0.00249999999999993 -0.00383784796022924 0.00239160113907569 2.12956290825897 0.153110171027852 0.0599466341613034 2.02464273257281
0.00275 -0.00398702200990102 0.00213770467567219 2.21065693130061 -0.0483006992282116 -0.157095432896401 2.31527289198907
0.00299999999999977 -0.00399092458134307 0.0021227743464855 2.32102336496519 0.0936380260032288 0.0821557968684888 2.23314859305016
0.00324999999999984 -0.00414372173047591 0.00196767438092774 2.47356169570731 -0.0898734852073449 0.0124350606732027 2.51384280325814
0.0034999999999999 -0.00413605710087863 0.00181536201278784 2.68013297415307 0.0074774500296567 -0.0735877236141722 2.71409623947982
0.00374999999999997 -0.00416658311801863 0.00179662125051195 2.90172896136066 0.0859636319068814 0.0656148700513591 2.82599465689394
0.00399999999999974 -0.00442336290295609 0.00168134140478466 2.76577311061728 0.0245271612227469 0.00212736499778955 2.75251420643233
0.00424999999999981 -0.00460583640942661 0.00161327171965237 2.98185928173709 -0.0819395691535446 -0.0959812353021965 3.07084376152839
0.00449999999999987 -0.00459339953249749 0.00167397699840095 3.24144969111928 0.0422244999419163 0.212305876034023 3.11766593390203
0.00474999999999994 -0.00470671139887207 0.00132472174362122 3.07350290182598 0.0796108353467303 -0.0840278409716481 3.07897448136768
0.00499999999999971 -0.00487845946654668 0.0012112339095581 3.21381408969441 -0.105247959367829 -0.114146301260798 3.32352015412728
0.00524999999999978 -0.00489722536869937 0.00129335036609681 3.29428980859455 0.147027043198744 0.186102338950425 3.12790817797116
0.00549999999999985 -0.00514049000274562 0.00101854749265682 3.34891260981932 -0.084485088609465 -0.163266926159774 3.47345875363838
0.00574999999999991 -0.00520416936145655 0.00109214378667091 3.63020831395825 -0.0506441531811059 0.0250098551124326 3.64361457494347
0.00599999999999998 -0.00528111356035091 0.00111730195062265 3.85606381318249 0.0462245003550419 0.118459137095962 3.77424046312728
0.00624999999999975 -0.00557690259427822 0.000828926259719316 3.59770957996266 -0.102813771187476 -0.139562136370897 3.71903370490628
0.00649999999999982 -0.00559295162832429 0.000814422341778034 3.85386559517342 -0.0579684455965629 0.00233889919595821 3.88203171214442
0.00674999999999989 -0.00554242166582166 0.000772642351473971 4.01994218568696 0.16598680835002 0.0966244463293862 3.88910049187002
0.00699999999999995 -0.00584058387398925 0.000574758770368176 4.02782555343987 -0.150197931794057 -0.0749686520878458 4.14092139388103
0.00724999999999972 -0.00583529433082909 0.000594338299583872 4.24228794115063 0.105920051061876 0.00285198115507851 4.18885304159116
0.00749999999999979 -0.00591436730462992 0.000497327614104068 4.45048985914453 0.0781642431088872 0.0361066643804823 4.39350538424532
0.00774999999999986 -0.00609024955445721 0.000246755664495164 4.27685094836262 -0.111557927337289 -0.0357810658236054 4.35101536901713
0.00799999999999992 -0.00605337443734195 0.000131371969068211 4.44050325291309 0.0262097167328499 0.0155851772577437 4.41961538375587
0.00824999999999999 -0.00614695214089641 2.8431587858149e-05 4.56921281733857 0.0866323997298573 -0.0302158745279313 4.54213193396509
0.00849999999999976 -0.00649059775013617 2.01240986301808e-05 4.65046517469532 -0.12533905902796 -0.111035346928567 4.76866846679729
